gene index	a_n	m	resub	bresub
[4,91,220,296]	[0.0528  0.0547  -0.0126  0.0209]	-24.4119	0.0000	0.0459
[4,91,225,296]	[0.0483  0.0548  0.0293  0.0214]	-25.6144	0.0000	0.0430
[4,91,226,296]	[0.0549  0.0588  -0.0359  0.0220]	-26.1905	0.0000	0.0481
[4,91,227,296]	[0.0503  0.0618  -0.0242  0.0217]	-26.1083	0.0000	0.0451
[4,91,230,296]	[0.0546  0.0492  -0.0427  0.0217]	-22.2669	0.0000	0.0490
[4,91,231,296]	[0.0525  0.0567  0.0199  0.0204]	-26.4355	0.0000	0.0468
[4,91,234,296]	[0.0493  0.0542  -0.0232  0.0238]	-23.8958	0.0000	0.0458
[4,91,236,296]	[0.0531  0.0539  -0.0370  0.0202]	-22.6632	0.0000	0.0490
[4,91,239,296]	[0.0497  0.0543  0.0015  0.0207]	-24.7597	0.0000	0.0307
[4,91,240,296]	[0.0323  0.0636  0.0335  0.0256]	-30.1733	0.0000	0.0466
[4,91,244,296]	[0.0496  0.0569  0.0287  0.0201]	-26.2462	0.0000	0.0416
[4,91,245,296]	[0.0405  0.0542  0.0246  0.0203]	-24.8573	0.0000	0.0405
[4,91,248,296]	[0.0489  0.0544  -0.0170  0.0212]	-24.2169	0.0000	0.0454
[4,91,253,296]	[0.0502  0.0541  0.0101  0.0208]	-25.0532	0.0000	0.0344
[4,91,259,296]	[0.0458  0.0587  0.0202  0.0225]	-27.0566	0.0000	0.0492
[4,91,261,296]	[0.0606  0.0571  0.0454  0.0186]	-31.7897	0.0000	0.0466
[4,91,262,296]	[0.0496  0.0540  0.0097  0.0213]	-25.4145	0.0000	0.0459
[4,91,278,296]	[0.0499  0.0543  -0.0088  0.0205]	-24.2617	0.0000	0.0445
[4,91,279,296]	[0.0488  0.0535  -0.0086  0.0211]	-24.3555	0.0000	0.0304
[4,91,280,296]	[0.0491  0.0558  0.0136  0.0210]	-25.5700	0.0000	0.0387
[4,91,285,296]	[0.0490  0.0552  0.0070  0.0205]	-25.1032	0.0000	0.0353
[4,91,288,296]	[0.0504  0.0557  -0.0145  0.0208]	-25.1142	0.0000	0.0338
[4,91,291,296]	[0.0503  0.0573  0.0457  0.0214]	-26.8983	0.0000	0.0437
[4,91,296,299]	[0.0513  0.0494  0.0226  0.0364]	-25.3282	0.0000	0.0411
[4,91,296,303]	[0.0510  0.0574  0.0214  -0.0349]	-24.4648	0.0000	0.0435
[4,91,296,306]	[0.0496  0.0543  0.0207  0.0003]	-24.7606	0.0000	0.0333
[4,91,296,308]	[0.0518  0.0586  0.0225  -0.0248]	-26.1481	0.0000	0.0443
[4,91,296,310]	[0.0479  0.0601  0.0215  -0.0171]	-25.3145	0.0000	0.0473
[4,91,296,316]	[0.0497  0.0535  0.0206  -0.0140]	-24.1975	0.0000	0.0322
[4,91,296,327]	[0.0490  0.0538  0.0210  -0.0084]	-23.9068	0.0000	0.0393
[4,91,296,329]	[0.0529  0.0574  0.0223  -0.0089]	-25.6869	0.0000	0.0479
[4,91,296,334]	[0.0495  0.0545  0.0207  -0.0052]	-24.6697	0.0000	0.0366
[4,91,296,336]	[0.0512  0.0539  0.0211  -0.0140]	-24.3641	0.0000	0.0398
[4,91,296,339]	[0.0490  0.0546  0.0207  0.0063]	-24.9369	0.0000	0.0332
[4,91,296,341]	[0.0443  0.0543  0.0201  -0.0199]	-23.3732	0.0000	0.0343
[4,91,296,342]	[0.0495  0.0542  0.0207  0.0048]	-24.9411	0.0000	0.0416
[4,91,296,345]	[0.0476  0.0542  0.0211  -0.0246]	-24.0919	0.0000	0.0365
[4,91,296,349]	[0.0496  0.0547  0.0208  -0.0010]	-24.7783	0.0000	0.0330
[4,91,296,350]	[0.0478  0.0545  0.0208  0.0074]	-24.9465	0.0000	0.0356
[4,91,296,353]	[0.0482  0.0531  0.0207  0.0353]	-24.7054	0.0000	0.0366
[4,91,296,354]	[0.0526  0.0653  0.0240  -0.0295]	-28.2241	0.0000	0.0465
[4,91,296,358]	[0.0438  0.0580  0.0220  0.0404]	-27.7429	0.0000	0.0472
[4,91,296,360]	[0.0476  0.0539  0.0209  0.0047]	-24.9385	0.0000	0.0484
[4,91,296,363]	[0.0371  0.0654  0.0241  0.0307]	-29.4730	0.0000	0.0480
[4,91,296,364]	[0.0542  0.0526  0.0215  -0.0153]	-23.4968	0.0000	0.0438
[4,91,296,365]	[0.0477  0.0542  0.0206  -0.0134]	-24.1060	0.0000	0.0375
[4,91,296,370]	[0.0584  0.0488  0.0218  0.0372]	-24.8524	0.0000	0.0459
[4,91,296,374]	[0.0512  0.0657  0.0250  -0.0618]	-27.6451	0.0000	0.0446
[4,91,296,378]	[0.0512  0.0592  0.0232  -0.0272]	-26.5171	0.0000	0.0457
[4,91,296,384]	[0.0484  0.0603  0.0227  -0.0210]	-26.4043	0.0000	0.0450
[4,91,296,385]	[0.0407  0.0690  0.0269  -0.0643]	-27.0000	0.0000	0.0482
[4,91,296,391]	[0.0583  0.0550  0.0256  0.0687]	-29.6304	0.0000	0.0483
[4,91,296,393]	[0.0540  0.0534  0.0214  0.0194]	-26.1614	0.0000	0.0486
[4,91,296,394]	[0.0482  0.0555  0.0206  -0.0334]	-24.1549	0.0000	0.0480
[4,91,296,403]	[0.0525  0.0626  0.0252  -0.0397]	-26.1978	0.0000	0.0457
[4,91,296,404]	[0.0514  0.0554  0.0203  0.0177]	-25.3931	0.0000	0.0401
[4,91,296,405]	[0.0487  0.0557  0.0211  0.0076]	-25.5786	0.0000	0.0443
[4,91,296,409]	[0.0496  0.0544  0.0207  0.0001]	-24.7695	0.0000	0.0394
[4,91,296,411]	[0.0473  0.0555  0.0214  -0.0184]	-24.6186	0.0000	0.0350
[4,91,296,415]	[0.0487  0.0544  0.0206  0.0027]	-24.7315	0.0000	0.0410
[4,91,296,417]	[0.0492  0.0548  0.0211  -0.0058]	-24.6208	0.0000	0.0402
[4,91,296,419]	[0.0494  0.0585  0.0212  -0.0248]	-25.3214	0.0000	0.0403
[4,91,296,424]	[0.0468  0.0555  0.0205  0.0336]	-25.1536	0.0000	0.0375
[4,91,296,426]	[0.0509  0.0540  0.0209  0.0085]	-24.9729	0.0000	0.0344
[4,91,296,428]	[0.0540  0.0535  0.0209  0.0195]	-25.8338	0.0000	0.0487
[4,91,296,432]	[0.0489  0.0568  0.0216  -0.0174]	-24.7309	0.0000	0.0419
[4,91,296,441]	[0.0495  0.0544  0.0207  -0.0057]	-24.4649	0.0000	0.0368
[4,91,296,449]	[0.0553  0.0455  0.0192  0.0230]	-28.2284	0.0000	0.0445
[4,91,296,454]	[0.0501  0.0547  0.0201  0.0220]	-25.3823	0.0000	0.0381
[4,91,296,459]	[0.0500  0.0566  0.0217  0.0241]	-27.5679	0.0000	0.0479
[4,91,296,460]	[0.0574  0.0443  0.0217  0.0447]	-24.6126	0.0000	0.0398
[4,91,296,462]	[0.0516  0.0547  0.0207  -0.0215]	-24.0914	0.0000	0.0435
[4,91,296,463]	[0.0511  0.0533  0.0207  -0.0063]	-24.2486	0.0000	0.0498
[4,329,449,456]	[0.0535  0.0764  0.0459  0.0470]	-24.0518	0.0000	0.0490
[6,48,200,329]	[0.0405  0.0745  0.0346  0.0519]	-13.6274	0.0000	0.0494
[6,48,329,388]	[0.0732  0.0996  0.1433  0.1267]	-29.0900	0.0000	0.0476
[8,10,48,329]	[0.0475  -0.0270  0.0482  0.0606]	-11.9372	0.0000	0.0446
[8,19,48,329]	[0.0368  0.0480  0.0620  0.0623]	-15.2725	0.0667	0.0498
[8,21,48,329]	[0.0445  -0.0328  0.0547  0.0624]	-12.2620	0.0000	0.0484
[8,34,48,329]	[0.0480  0.0005  0.0490  0.0600]	-12.4048	0.0000	0.0480
[8,42,48,329]	[0.0483  0.0403  0.0523  0.0650]	-14.9273	0.0000	0.0449
[8,46,48,329]	[0.0474  -0.0281  0.0510  0.0640]	-11.2284	0.0000	0.0468
[8,48,52,329]	[0.0427  0.0559  -0.0450  0.0606]	-12.0292	0.0000	0.0488
[8,48,64,329]	[0.0462  0.0470  -0.0155  0.0618]	-11.7426	0.0000	0.0462
[8,48,70,329]	[0.0359  0.0604  0.0718  0.0602]	-14.3926	0.0000	0.0446
[8,48,76,329]	[0.0504  0.0487  0.0219  0.0636]	-13.5746	0.0000	0.0499
[8,48,89,329]	[0.0414  0.0579  0.0450  0.0615]	-13.8548	0.0000	0.0481
[8,48,109,329]	[0.0451  0.0525  0.0136  0.0573]	-13.5726	0.0000	0.0467
[8,48,110,329]	[0.0484  0.0484  0.0091  0.0606]	-12.5200	0.0000	0.0465
[8,48,113,329]	[0.0513  0.0477  0.0238  0.0604]	-12.9578	0.0000	0.0488
[8,48,153,329]	[0.0472  0.0493  0.0040  0.0599]	-12.4090	0.0000	0.0461
[8,48,156,366]	[0.0631  0.0913  0.1382  0.0403]	-31.2091	0.0000	0.0403
[8,48,175,329]	[0.0472  0.0621  -0.0706  0.0663]	-12.7214	0.0000	0.0473
[8,48,180,329]	[0.0517  0.0494  -0.0187  0.0619]	-12.2769	0.0000	0.0480
[8,48,185,329]	[0.0495  0.0484  -0.0093  0.0594]	-11.9911	0.0000	0.0485
[8,48,191,329]	[0.0488  0.0531  0.0211  0.0593]	-13.9188	0.0000	0.0498
[8,48,194,329]	[0.0531  0.0445  0.0243  0.0648]	-13.5024	0.0000	0.0477
[8,48,208,329]	[0.0430  0.0508  0.0138  0.0608]	-12.6732	0.0000	0.0463
[8,48,215,329]	[0.0515  0.0521  0.0243  0.0628]	-14.5432	0.0000	0.0485
[8,48,217,329]	[0.0363  0.0497  0.0510  0.0541]	-12.9444	0.0000	0.0433
[8,48,231,329]	[0.0526  0.0502  -0.0280  0.0656]	-11.9951	0.0000	0.0477
[8,48,232,329]	[0.0399  0.0549  0.0195  0.0583]	-13.0197	0.0667	0.0472
[8,48,243,329]	[0.0459  0.0503  -0.0062  0.0591]	-12.1662	0.0000	0.0471
[8,48,246,329]	[0.0485  0.0499  0.0110  0.0595]	-12.6991	0.0000	0.0444
[8,48,248,329]	[0.0422  0.0581  -0.0327  0.0665]	-12.3532	0.0000	0.0463
[8,48,263,329]	[0.0518  0.0466  -0.0270  0.0593]	-11.5520	0.0000	0.0447
[8,48,280,329]	[0.0480  0.0488  -0.0012  0.0601]	-12.3437	0.0000	0.0462
[8,48,288,329]	[0.0485  0.0488  0.0083  0.0589]	-12.3969	0.0000	0.0475
[8,48,291,329]	[0.0585  0.0467  0.0449  0.0625]	-13.9644	0.0000	0.0470
[8,48,298,329]	[0.0512  0.0465  -0.0090  0.0607]	-12.1186	0.0000	0.0464
[8,48,315,329]	[0.0385  0.0558  0.0365  0.0574]	-14.7620	0.0000	0.0434
[8,48,316,329]	[0.0417  0.0527  -0.0787  0.0620]	-11.0536	0.0000	0.0495
[8,48,327,329]	[0.0550  0.0862  -0.1156  0.1034]	-10.2855	0.0000	0.0484
[8,48,329,339]	[0.0498  0.0503  0.0617  0.0357]	-13.5353	0.0000	0.0492
[8,48,329,341]	[0.0489  0.0463  0.0599  -0.0074]	-11.8277	0.0000	0.0466
[8,48,329,342]	[0.0328  0.0509  0.0650  0.0257]	-13.3743	0.0000	0.0456
[8,48,329,344]	[0.0484  0.0510  0.0608  -0.0263]	-12.0803	0.0000	0.0467
[8,48,329,353]	[0.0455  0.0487  0.0595  0.0228]	-12.4682	0.0000	0.0451
[8,48,329,358]	[0.0561  0.0428  0.0616  0.0186]	-13.2069	0.0000	0.0491
[8,48,329,359]	[0.0510  0.0485  0.0597  -0.0174]	-12.1956	0.0000	0.0480
[8,48,329,388]	[0.0142  0.0765  0.1194  0.1043]	-21.9689	0.0000	0.0443
[8,48,329,391]	[0.0617  0.0500  0.0690  0.0568]	-16.2244	0.0000	0.0434
[8,48,329,392]	[0.0449  0.0512  0.0612  -0.0164]	-12.2458	0.0000	0.0485
[8,48,329,393]	[0.0325  0.0593  0.0616  0.0293]	-14.5856	0.0000	0.0471
[8,48,329,408]	[0.0511  0.0470  0.0677  -0.0402]	-11.7414	0.0000	0.0497
[8,48,329,414]	[0.0449  0.0516  0.0595  0.0177]	-12.6781	0.0000	0.0494
[8,48,329,415]	[0.0469  0.0495  0.0619  -0.0050]	-12.3856	0.0000	0.0490
[8,48,329,421]	[0.0556  0.0469  0.0642  -0.0367]	-11.5287	0.0000	0.0417
[8,48,329,422]	[0.0352  0.0589  0.0602  0.0462]	-13.6413	0.0667	0.0497
[8,48,329,426]	[0.0519  0.0494  0.0580  -0.0236]	-12.0844	0.0000	0.0462
[8,48,329,429]	[0.0483  0.0483  0.0605  -0.0058]	-12.2642	0.0000	0.0494
[8,48,329,441]	[0.0468  0.0503  0.0628  0.0248]	-13.9250	0.0000	0.0461
[8,48,329,443]	[0.0416  0.0534  0.0600  -0.0274]	-10.9238	0.0000	0.0470
[8,48,366,449]	[0.0538  0.0556  0.0230  0.0621]	-29.5889	0.0000	0.0442
[8,194,217,329]	[0.0646  0.0385  0.0482  0.0621]	-10.9908	0.0000	0.0435
[8,194,230,329]	[0.0732  0.0367  -0.0730  0.0766]	-8.2127	0.0000	0.0498
[8,217,329,365]	[0.1768  0.0218  0.0989  -0.2235]	-10.7021	0.0000	0.0500
[8,329,365,424]	[0.1826  0.1017  -0.2252  0.0007]	-10.5208	0.0000	0.0492
[8,366,449,456]	[0.0276  0.0325  0.0979  0.0456]	-35.6152	0.0000	0.0471
[10,13,48,329]	[-0.0333  0.0229  0.0632  0.0469]	-10.1570	0.0000	0.0377
[10,33,48,329]	[-0.0298  0.0142  0.0617  0.0458]	-9.8955	0.0000	0.0377
[10,36,377,449]	[-0.0353  0.0322  0.0985  0.0818]	-24.6277	0.0000	0.0443
[10,38,48,329]	[-0.0094  0.0376  0.0741  0.0552]	-14.7514	0.0000	0.0463
[10,48,64,329]	[-0.0152  0.0610  -0.0196  0.0491]	-9.4167	0.0000	0.0320
[10,48,69,329]	[-0.0134  0.0663  0.0143  0.0451]	-11.4417	0.0000	0.0419
[10,48,70,329]	[-0.0338  0.0730  0.0903  0.0515]	-13.0032	0.0000	0.0476
[10,48,74,329]	[-0.0263  0.0613  0.0239  0.0431]	-10.1630	0.0000	0.0470
[10,48,96,329]	[-0.0327  0.0691  -0.0210  0.0452]	-9.9365	0.0000	0.0465
[10,48,107,329]	[-0.0284  0.0651  -0.0088  0.0467]	-9.6919	0.0000	0.0449
[10,48,113,329]	[-0.0344  0.0634  0.0126  0.0464]	-10.0594	0.0000	0.0442
[10,48,126,329]	[-0.0188  0.0658  0.0234  0.0467]	-11.1621	0.0000	0.0494
[10,48,129,329]	[-0.0243  0.0696  -0.0526  0.0497]	-10.4435	0.0000	0.0497
[10,48,140,329]	[-0.0080  0.0941  0.0379  0.0757]	-17.3105	0.0000	0.0453
[10,48,141,329]	[-0.0290  0.0643  0.0105  0.0453]	-10.0204	0.0000	0.0399
[10,48,142,329]	[-0.0164  0.0658  -0.0232  0.0452]	-9.7646	0.0000	0.0405
[10,48,153,329]	[-0.0201  0.0659  0.0447  0.0474]	-10.6766	0.0000	0.0473
[10,48,156,366]	[-0.0128  0.1033  0.1267  0.0328]	-26.5397	0.0000	0.0442
[10,48,176,329]	[-0.0267  0.0624  -0.0126  0.0497]	-9.8586	0.0000	0.0404
[10,48,200,329]	[-0.0266  0.0669  0.0640  0.0443]	-10.4921	0.0000	0.0417
[10,48,217,329]	[-0.0228  0.0591  0.0806  0.0425]	-11.6706	0.0000	0.0445
[10,48,245,449]	[-0.0312  0.0557  0.0854  0.0449]	-20.8131	0.0000	0.0475
[10,48,246,329]	[-0.0374  0.0654  0.0181  0.0457]	-10.2591	0.0000	0.0480
[10,48,258,329]	[-0.0312  0.0633  -0.0033  0.0468]	-9.7813	0.0000	0.0459
[10,48,285,329]	[-0.0313  0.0635  -0.0030  0.0467]	-9.7871	0.0000	0.0468
[10,48,288,329]	[-0.0299  0.0636  -0.0003  0.0467]	-9.9023	0.0000	0.0392
[10,48,291,329]	[-0.0320  0.0634  -0.0052  0.0467]	-9.7360	0.0000	0.0474
[10,48,315,329]	[-0.0473  0.0687  0.0531  0.0472]	-13.6608	0.0000	0.0446
[10,48,327,329]	[-0.0587  0.1029  -0.1172  0.0892]	-7.0188	0.0000	0.0473
[10,48,329,339]	[-0.0246  0.0650  0.0472  0.0209]	-10.6158	0.0000	0.0425
[10,48,329,341]	[-0.0300  0.0636  0.0466  -0.0001]	-9.8888	0.0000	0.0465
[10,48,329,346]	[0.0032  0.0719  0.0449  0.0529]	-12.3686	0.0000	0.0486
[10,48,329,359]	[-0.0303  0.0637  0.0465  -0.0012]	-9.8742	0.0000	0.0455
[10,48,329,370]	[-0.0292  0.0637  0.0464  0.0098]	-10.1157	0.0000	0.0399
[10,48,329,
